NOMBRE_ARV,SIGLAS_ARV,TIPO,TIPO_ENTIDAD_PADRE,TIPO_ENTIDAD_HIJO,ENTIDAD_COMPRADORA,UNIDAD_COMPRADORA,NUMERO_CONCURSO,DESCRIPCION,ORIGEN_FONDO,MODALIDAD,SUBMODALIDAD,NIT,NOMBRE_PROVEEDOR,MONTO,CANTIDAD,UNIDAD_MEDIDA,CANTIDAD_MULTIPLICADA_POR_UNIDADES,PRECIO_UNITARIO,FECHA_PUBLICACION,MES_PUBLICACION,ANO_PUBLICACION,FECHA_ADJUDICACION,MES_ADJUDICACION,ANO_ADJUDICACION,CATEGORIA,ESTATUS_CONCURSO,URL,MARCA
ABACAVIR 600MG+LAMIVUDINA 300MG,ABC600+3TC300,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,104880.00,1104,UNIDAD,1104,95.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ABACAVIR 60MG,ABCsol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,109440.00,1368,UNIDAD,1368,80.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 120MG+LAMIVUDINA60MG,AZT120sol+3CT60sol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,35000.00,700,UNIDAD,700,50.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 300MG,AZT300,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,163437.12,3872,FRASCO 60 UNIDADES,232320,42.21,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 300MG+LAMIVUDINA 150MG,AZT300+3TC150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,1923450.00,38469,UNIDAD,38469,50.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 300MG+LAMIVUDINA150MG+NEVIRAPINA 200MG,AZT300+3TC150+NVP200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,86208.00,1347,FRASCO 60 UNIDADES,80820,64.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 60MG,AZTsol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,23587.20,936,UNIDAD,936,25.20,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 60MG+LAMIVUDINA 30MG+NEVIRAPINA 50MG,AZT60+3TC30+NVP50,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,15360.00,240,UNIDAD,240,64.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ZIDOVUDINA 10MG/ML,AZTsol,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,44030.00,629,VIAL 10ML,629,70.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DOLUTEGRAVIR 50MG,DGT50,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,153670.71,5017,UNIDAD,5017,30.63,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DARUNAVIR 150MG,DRV150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,432864.00,135,FRASCO 60 UNIDADES,8100,3206.40,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DARUNAVIR 150MG,DRV150,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,432864.00,135,FRASCO 60 UNIDADES,8100,3206.40,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DARUNAVIR 600MG,DRV600,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,397404.00,747,FRASCO 60 UNIDADES,44820,532.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DARUNAVIR 600MG,DRV600,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,397404.00,747,FRASCO 60 UNIDADES,44820,532.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
DARUNAVIR 75MG,DRV75,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,115600.00,40,FRASCO 60 UNIDADES,2400,2890.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
EFAVIRENZ 200MG,EFV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,195955.20,7776,UNIDAD,7776,25.20,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
EFAVIRENZ 600MG,EFV600,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,472248.00,18740,UNIDAD,18740,25.20,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
EFAVIRENZ 100MG,ETV100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,168048.00,40,FRASCO 120 UNIDADES,4800,4201.20,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
ETRAVIRINA 200MG,ETV200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,1263600.00,405,FRASCO 60 UNIDADES,24300,3120.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
LOPINAVIR 200MG+RITONAVIR 50MG,LPV+RTV,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,3497840.00,7604,UNIDAD,7604,460.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
NEVIRAPINA 200MG,NVP200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,344318.00,20254,CAJA 100 UNIDADES,2025400,17.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
RALTEGRAVIR 100MG,RAL100,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,172800.00,180,FRASCO 60 UNIDADES,10800,960.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
RALTEGRAVIR 400MG,RAL400,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,1508760.00,762,FRASCO 60 UNIDADES,45720,1980.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
EMTRICITABINA 200MG+TENOFOVIR 300MG,TDF300+FTC200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,431200.00,10780,FRASCO 1 UNIDAD,10780,40.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
EMTRICITABINA 200MG+TENOFOVIR 300MG+EFAVIRENZ 600MG,TDF300+FTC200,NOG,Sector Público,Administración Central ,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO ,8370001,"ADQUISICION DE MEDICAMENTOS, PRUEBAS Y REACTIVOS, QUE INLCUYE SEGURO, FLETE Y SERVICIO ADMINISTRATIVO A OPS. SEGUN CONVENIO ENTRE OPS Y MSPAS, CORRESPONDIENTE AL PLAN OPERATIVO DE TRABAJO 2018 ",,Convenios y Tratados Internacionales (Art. 1 LCE),Adquisición Directa ,,ORGANIZACION SANITARIA PANAMERICANA,2793180.00,46553,UNIDAD,46553,60.00,15/06/2018 11:20:04,,2018,15/06/2018 12:25:51,,2018,"Otros tipos de bienes o servicios, Salud e insumos hospitalarios, Seguros, fianzas y servicios bancarios, Transporte, repuestos y combustibles ",Terminado adjudicado ,http://guatecompras.gt/concursos/consultaConcurso.aspx?nog=8370001&o=4,NO APLICA 
MULTIPLE,Multiple no desagregable,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,10434003,"ADQUISICIÓN DE ABACAVIR, LAMIDUVINE Y EFAVIRENZ PARA EL PROGRAMA NACIONAL DE VIH/SIDA DE CONFORMIDAD CON EL CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS SEGUN LIQUIDACIÓN DE ANTICIPO NO. VIH-02/2013",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,1202588.58,,,0,,27/08/2013 12:33:36,8,2013,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E10434003,
MULTIPLE,Multiple no desagregable,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,10435026,"ADQUISICIÓN DE CAP. DE ZIDOVUDINE, AMP DE ZIDOVUDINE Y EMTRICIATABINE PARA EL PROGRAMA NACIONAL DE VIH/SIDA DE CONFORMIDAD CON EL CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS SEGÚN LIQ. DE ANTICIPO NO. VIH-01/2013",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,5464046.22,,,0,,27/08/2013 15:42:24,8,2013,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E10435026,
TENOFOVIR 300MG+EMTRICITABINA 200MG,TDF300+FTC200,NPG,Sector Público,Administración Central,MINISTERIO DE SALUD PÚBLICA,DEPARTAMENTO ADMINISTRATIVO,10817158,"ADQUISICION DE 53,500 UNIDADES DE EMTRICITABINE 200 MG+ TEN, PARA EL PROGRAMA NACIONAL DE VIH/SIDA DE CONFORMIDAD CON EL CONVENIO SUSCRITO ENTRE EL MSPAS Y -OPS-, EL CUAL INCLUYE EL PAGO DE FLETES, GASTOS POR SERVICIOS ADMINISTRATIVOS QUE COBRA OPS SEGUN LIQUIDACIÓN DE ANTICIPO NO. VIH-05/2013",MINISTERIO DE SALUD PÚBLICA Y ASISTENCIA SOCIAL,Procedimientos Regulados por el artículo 44 LCE (Casos de Excepción),,3425010,ORGANIZACION SANITARIA PANAMERICANA,13391254.47,53500,UNIDADES ,53500,250.30,22/11/2013 16:28:29,11,2013,,,,,,http://www.guatecompras.gt/PubSinConcurso/ConsultaAnexosPubSinConcurso.aspx?op=4&n=E10817158,
